product_key,Category,Category_Group,Unit_Price,price_tier
14056,telephony,Electronics,31.77,Medium
14057,bed_bath_table,Home & Living,166.99,High
14058,sports_leisure,Sports & Leisure,10.22,Low
14059,health_beauty,Health & Beauty,299.08,High
14060,sports_leisure,Sports & Leisure,95.9,Medium
14061,health_beauty,Health & Beauty,219.49,High
14062,books_technical,Books & Media,89.0,Medium
14063,telephony,Electronics,324.99,High
14064,sports_leisure,Sports & Leisure,90.5,Medium
14065,books_general_interest,Books & Media,30.5,Medium
14066,telephony,Electronics,9.89,Low
14067,watches_gifts,Fashion & Accessories,1704.97,High
14068,furniture_decor,Home & Living,48.14,Medium
14069,home_appliances_2,Other,1595.0,High
14070,furniture_decor,Home & Living,144.14,High
14071,housewares,Home & Living,67.8,Medium
14072,housewares,Home & Living,67.89,Medium
14073,Uncategorized,Other,179.5,High
14074,housewares,Home & Living,118.5,High
14075,health_beauty,Health & Beauty,82.285,Medium
14076,furniture_decor,Home & Living,60.495000000000005,Medium
14077,health_beauty,Health & Beauty,112.0,High
14078,watches_gifts,Fashion & Accessories,190.82,High
14079,computers_accessories,Electronics,244.0,High
14080,bed_bath_table,Home & Living,119.45,High
14081,perfumery,Other,394.8,High
14082,Uncategorized,Other,9.0,Low
14083,health_beauty,Health & Beauty,26.14,Medium
14084,agro_industry_and_commerce,Other,23.9,Medium
14085,luggage_accessories,Other,38.9,Medium
14086,sports_leisure,Sports & Leisure,187.43,High
14087,furniture_decor,Home & Living,34.4,Medium
14088,watches_gifts,Fashion & Accessories,41.995000000000005,Medium
14089,sports_leisure,Sports & Leisure,102.445,High
14090,perfumery,Other,182.0,High
14091,drinks,Food & Drink,49.49,Medium
14092,auto,Auto & Industrial,109.99,High
14093,furniture_decor,Home & Living,95.81,Medium
14094,stationery,Other,93.39500000000001,Medium
14095,garden_tools,Home & Living,29.8,Medium
14096,cool_stuff,Other,260.0,High
14097,auto,Auto & Industrial,975.0,High
14098,pet_shop,Other,90.98,Medium
14099,watches_gifts,Fashion & Accessories,132.9,High
14100,cool_stuff,Other,365.0,High
14101,auto,Auto & Industrial,15.675,Low
14102,telephony,Electronics,63.99,Medium
14103,drinks,Food & Drink,23.9,Medium
14104,home_appliances_2,Other,2199.99,High
14105,furniture_living_room,Other,66.3,Medium
14106,baby,Other,339.89,High
14107,stationery,Other,72.0,Medium
14108,furniture_decor,Home & Living,739.99,High
14109,bed_bath_table,Home & Living,118.0,High
14110,computers_accessories,Electronics,74.48,Medium
14111,cool_stuff,Other,105.6,High
14112,baby,Other,62.0,Medium
14113,auto,Auto & Industrial,91.09,Medium
14114,telephony,Electronics,27.99,Medium
14115,electronics,Electronics,39.9,Medium
14116,garden_tools,Home & Living,119.99,High
14117,stationery,Other,99.0,Medium
14118,sports_leisure,Sports & Leisure,36.9,Medium
14119,furniture_decor,Home & Living,89.18,Medium
14120,telephony,Electronics,29.99,Medium
14121,baby,Other,99.2,Medium
14122,housewares,Home & Living,19.9,Low
14123,furniture_decor,Home & Living,25.99,Medium
14124,telephony,Electronics,48.0,Medium
14125,Uncategorized,Other,110.0,High
14126,Uncategorized,Other,22.5,Medium
14127,watches_gifts,Fashion & Accessories,49.0,Medium
14128,bed_bath_table,Home & Living,39.0,Medium
14129,toys,Toys & Games,69.99,Medium
14130,perfumery,Other,69.0,Medium
14131,health_beauty,Health & Beauty,124.61,High
14132,cool_stuff,Other,31.99,Medium
14133,construction_tools_construction,Other,112.0,High
14134,auto,Auto & Industrial,179.49,High
14135,auto,Auto & Industrial,61.5,Medium
14136,housewares,Home & Living,309.99,High
14137,office_furniture,Other,119.6,High
14138,office_furniture,Other,259.9,High
14139,furniture_decor,Home & Living,45.0,Medium
14140,luggage_accessories,Other,189.9,High
14141,computers_accessories,Electronics,79.9,Medium
14142,cool_stuff,Other,46.9,Medium
14143,bed_bath_table,Home & Living,69.9,Medium
14144,food,Other,18.99,Low
14145,musical_instruments,Other,199.99,High
14146,auto,Auto & Industrial,59.9,Medium
14147,computers_accessories,Electronics,74.9,Medium
14148,auto,Auto & Industrial,25.9,Medium
14149,telephony,Electronics,49.99,Medium
14150,home_appliances_2,Other,380.0,High
14151,luggage_accessories,Other,130.0,High
14152,computers_accessories,Electronics,24.9,Medium
14153,garden_tools,Home & Living,34.9,Medium
14154,health_beauty,Health & Beauty,29.9,Medium
14155,cool_stuff,Other,11.87,Low
14156,health_beauty,Health & Beauty,1240.0,High
14157,garden_tools,Home & Living,110.0,High
14158,health_beauty,Health & Beauty,284.0,High
14159,construction_tools_construction,Other,58.0,Medium
14160,telephony,Electronics,180.0,High
14161,market_place,Other,38.9,Medium
14162,cool_stuff,Other,449.9,High
14163,cool_stuff,Other,132.7,High
14164,auto,Auto & Industrial,174.99,High
14165,health_beauty,Health & Beauty,135.49,High
14166,pet_shop,Other,42.99,Medium
14167,sports_leisure,Sports & Leisure,149.9,High
14168,home_construction,Other,37.95,Medium
14169,furniture_decor,Home & Living,78.0,Medium
14170,food,Other,25.0,Medium
14171,watches_gifts,Fashion & Accessories,39.0,Medium
14172,consoles_games,Electronics,89.0,Medium
14173,Uncategorized,Other,68.9,Medium
14174,auto,Auto & Industrial,49.49,Medium
14175,office_furniture,Other,119.94,High
14176,sports_leisure,Sports & Leisure,120.0,High
14177,computers_accessories,Electronics,221.5,High
14178,computers_accessories,Electronics,78.9,Medium
14179,toys,Toys & Games,299.9,High
14180,garden_tools,Home & Living,119.0,High
14181,pet_shop,Other,135.9,High
14182,pet_shop,Other,137.9,High
14183,home_appliances,Other,26.0,Medium
14184,cool_stuff,Other,229.99,High
14185,perfumery,Other,279.0,High
14186,cool_stuff,Other,618.0,High
14187,bed_bath_table,Home & Living,81.5,Medium
14188,telephony,Electronics,145.0,High
14189,books_technical,Books & Media,25.0,Medium
14190,bed_bath_table,Home & Living,125.9,High
14191,toys,Toys & Games,79.9,Medium
14192,toys,Toys & Games,159.99,High
14193,health_beauty,Health & Beauty,330.0,High
14194,fashion_bags_accessories,Fashion & Accessories,16.99,Low
14195,housewares,Home & Living,59.99,Medium
14196,sports_leisure,Sports & Leisure,42.0,Medium
14197,small_appliances,Other,1199.0,High
14198,perfumery,Other,64.0,Medium
14199,stationery,Other,115.0,High
14200,sports_leisure,Sports & Leisure,119.49,High
14201,sports_leisure,Sports & Leisure,29.99,Medium
14202,garden_tools,Home & Living,16.9,Low
14203,Uncategorized,Other,16.9,Low
14204,furniture_decor,Home & Living,80.0,Medium
14205,watches_gifts,Fashion & Accessories,225.0,High
14206,consoles_games,Electronics,19.9,Low
14207,consoles_games,Electronics,59.99,Medium
14208,Uncategorized,Other,55.9,Medium
14209,garden_tools,Home & Living,109.99,High
14210,computers_accessories,Electronics,72.0,Medium
14211,Uncategorized,Other,11.89,Low
14212,perfumery,Other,58.150000000000006,Medium
14213,art,Other,99.99,Medium
14214,Uncategorized,Other,58.8,Medium
14215,perfumery,Other,56.0,Medium
14216,baby,Other,299.0,High
14217,cool_stuff,Other,59.9,Medium
14218,baby,Other,59.99,Medium
14219,computers_accessories,Electronics,137.9,High
14220,costruction_tools_garden,Other,369.9,High
14221,cool_stuff,Other,91.9,Medium
14222,cool_stuff,Other,699.0,High
14223,housewares,Home & Living,14.8,Low
14224,bed_bath_table,Home & Living,169.0,High
14225,luggage_accessories,Other,43.9,Medium
14226,garden_tools,Home & Living,184.99,High
14227,health_beauty,Health & Beauty,152.0,High
14228,cool_stuff,Other,369.0,High
14229,furniture_decor,Home & Living,230.0,High
14230,computers_accessories,Electronics,98.81,Medium
14231,watches_gifts,Fashion & Accessories,350.0,High
14232,fashion_male_clothing,Fashion & Accessories,149.9,High
14233,health_beauty,Health & Beauty,59.4,Medium
14234,watches_gifts,Fashion & Accessories,194.91,High
14235,sports_leisure,Sports & Leisure,23.99,Medium
14236,fashion_bags_accessories,Fashion & Accessories,149.99,High
14237,Uncategorized,Other,74.99,Medium
14238,telephony,Electronics,388.9,High
14239,toys,Toys & Games,49.7,Medium
14240,small_appliances,Other,18.9,Low
14241,musical_instruments,Other,113.9,High
14242,baby,Other,127.9,High
14243,telephony,Electronics,42.0,Medium
14244,sports_leisure,Sports & Leisure,62.9,Medium
14245,health_beauty,Health & Beauty,259.9,High
14246,auto,Auto & Industrial,9.0,Low
14247,bed_bath_table,Home & Living,64.9,Medium
14248,luggage_accessories,Other,26.99,Medium
14249,watches_gifts,Fashion & Accessories,500.0,High
14250,electronics,Electronics,153.0,High
14251,sports_leisure,Sports & Leisure,104.0,High
14252,industry_commerce_and_business,Other,79.0,Medium
14253,cool_stuff,Other,86.8,Medium
14254,pet_shop,Other,530.0,High
14255,furniture_decor,Home & Living,38.9,Medium
14256,health_beauty,Health & Beauty,71.3,Medium
14257,flowers,Other,59.9,Medium
14258,sports_leisure,Sports & Leisure,35.9,Medium
14259,toys,Toys & Games,32.99,Medium
14260,housewares,Home & Living,45.9,Medium
14261,bed_bath_table,Home & Living,126.0,High
14262,sports_leisure,Sports & Leisure,49.99,Medium
14263,small_appliances_home_oven_and_coffee,Other,1499.0,High
14264,cool_stuff,Other,215.0,High
14265,fashion_shoes,Fashion & Accessories,199.7,High
14266,bed_bath_table,Home & Living,66.29,Medium
14267,luggage_accessories,Other,149.99,High
14268,cool_stuff,Other,129.0,High
14269,stationery,Other,64.0,Medium
14270,toys,Toys & Games,74.9,Medium
14271,stationery,Other,179.99,High
14272,industry_commerce_and_business,Other,45.0,Medium
14273,toys,Toys & Games,84.99,Medium
14274,bed_bath_table,Home & Living,225.0,High
14275,furniture_decor,Home & Living,79.99,Medium
14276,toys,Toys & Games,57.9,Medium
14277,telephony,Electronics,245.0,High
14278,housewares,Home & Living,93.5,Medium
14279,signaling_and_security,Other,19.9,Low
14280,electronics,Electronics,97.9,Medium
14281,computers_accessories,Electronics,133.9,High
14282,telephony,Electronics,13.77,Low
14283,furniture_decor,Home & Living,349.0,High
14284,baby,Other,269.0,High
14285,garden_tools,Home & Living,76.11,Medium
14286,food,Other,81.0,Medium
14287,auto,Auto & Industrial,33.9,Medium
14288,watches_gifts,Fashion & Accessories,229.9,High
14289,computers_accessories,Electronics,69.99,Medium
14290,computers_accessories,Electronics,124.88,High
14291,auto,Auto & Industrial,46.9,Medium
14292,fashion_bags_accessories,Fashion & Accessories,139.9,High
14293,cool_stuff,Other,629.0,High
14294,auto,Auto & Industrial,129.0,High
14295,office_furniture,Other,116.6,High
14296,sports_leisure,Sports & Leisure,44.49,Medium
14297,electronics,Electronics,34.99,Medium
14298,stationery,Other,115.9,High
14299,toys,Toys & Games,24.9,Medium
14300,housewares,Home & Living,117.33,High
14301,tablets_printing_image,Other,14.9,Low
14302,watches_gifts,Fashion & Accessories,270.0,High
14303,computers_accessories,Electronics,195.0,High
14304,books_technical,Books & Media,132.91,High
14305,toys,Toys & Games,205.0,High
14306,perfumery,Other,60.5,Medium
14307,toys,Toys & Games,159.9,High
14308,watches_gifts,Fashion & Accessories,1323.0,High
14309,furniture_decor,Home & Living,104.9,High
14310,electronics,Electronics,119.9,High
14311,computers_accessories,Electronics,159.99,High
14312,toys,Toys & Games,42.99,Medium
14313,office_furniture,Other,159.94,High
14314,stationery,Other,29.0,Medium
14315,Uncategorized,Other,34.9,Medium
14316,books_general_interest,Books & Media,524.9,High
14317,bed_bath_table,Home & Living,48.9,Medium
14318,pet_shop,Other,195.0,High
14319,housewares,Home & Living,129.9,High
14320,kitchen_dining_laundry_garden_furniture,Other,1320.0,High
14321,fashion_bags_accessories,Fashion & Accessories,28.0,Medium
14322,perfumery,Other,47.49,Medium
14323,telephony,Electronics,149.9,High
14324,housewares,Home & Living,224.9,High
14325,fashion_bags_accessories,Fashion & Accessories,60.0,Medium
14326,electronics,Electronics,115.99,High
14327,watches_gifts,Fashion & Accessories,103.9,High
14328,computers_accessories,Electronics,20.0,Medium
14329,toys,Toys & Games,64.98,Medium
14330,food_drink,Food & Drink,65.0,Medium
14331,books_imported,Other,77.0,Medium
14332,perfumery,Other,5.9,Low
14333,garden_tools,Home & Living,249.0,High
14334,watches_gifts,Fashion & Accessories,168.9,High
14335,health_beauty,Health & Beauty,31.5,Medium
14336,garden_tools,Home & Living,178.9,High
14337,construction_tools_construction,Other,26.9,Medium
14338,watches_gifts,Fashion & Accessories,589.99,High
14339,electronics,Electronics,44.0,Medium
14340,furniture_decor,Home & Living,35.5,Medium
14341,bed_bath_table,Home & Living,49.0,Medium
14342,computers_accessories,Electronics,259.0,High
14343,luggage_accessories,Other,169.9,High
14344,home_construction,Other,41.95,Medium
14345,sports_leisure,Sports & Leisure,59.900000000000006,Medium
14346,food,Other,67.8,Medium
14347,bed_bath_table,Home & Living,286.4,High
14348,sports_leisure,Sports & Leisure,200.99,High
14349,watches_gifts,Fashion & Accessories,209.0,High
14350,home_appliances,Other,85.5,Medium
14351,watches_gifts,Fashion & Accessories,188.9,High
14352,health_beauty,Health & Beauty,82.49,Medium
14353,party_supplies,Other,149.9,High
14354,office_furniture,Other,179.93999999999997,High
14355,construction_tools_construction,Other,32.0,Medium
14356,sports_leisure,Sports & Leisure,63.9,Medium
14357,computers_accessories,Electronics,35.99,Medium
14358,garden_tools,Home & Living,22.9,Medium
14359,sports_leisure,Sports & Leisure,379.9,High
14360,health_beauty,Health & Beauty,1299.65,High
14361,sports_leisure,Sports & Leisure,56.9,Medium
14362,health_beauty,Health & Beauty,62.489999999999995,Medium
14363,fashion_bags_accessories,Fashion & Accessories,189.9,High
14364,costruction_tools_garden,Other,599.9,High
14365,electronics,Electronics,45.49,Medium
14366,office_furniture,Other,139.98,High
14367,sports_leisure,Sports & Leisure,97.44,Medium
14368,health_beauty,Health & Beauty,28.99,Medium
14369,art,Other,37.0,Medium
14370,books_technical,Books & Media,87.0,Medium
14371,furniture_decor,Home & Living,98.72,Medium
14372,auto,Auto & Industrial,31.99,Medium
14373,housewares,Home & Living,13.99,Low
14374,luggage_accessories,Other,174.33,High
14375,perfumery,Other,42.9,Medium
14376,health_beauty,Health & Beauty,114.0,High
14377,small_appliances,Other,193.0,High
14378,sports_leisure,Sports & Leisure,209.9,High
14379,sports_leisure,Sports & Leisure,180.0,High
14380,health_beauty,Health & Beauty,12.0,Low
14381,sports_leisure,Sports & Leisure,72.99,Medium
14382,computers_accessories,Electronics,65.0,Medium
14383,musical_instruments,Other,34.99,Medium
14384,baby,Other,64.99,Medium
14385,housewares,Home & Living,47.0,Medium
14386,sports_leisure,Sports & Leisure,56.5,Medium
14387,housewares,Home & Living,89.0,Medium
14388,health_beauty,Health & Beauty,80.25,Medium
14389,furniture_living_room,Other,177.99,High
14390,computers_accessories,Electronics,142.0,High
14391,computers_accessories,Electronics,196.0,High
14392,housewares,Home & Living,217.0,High
14393,watches_gifts,Fashion & Accessories,169.0,High
14394,home_construction,Other,96.0,Medium
14395,books_technical,Books & Media,39.9,Medium
14396,sports_leisure,Sports & Leisure,104.49,High
14397,perfumery,Other,29.79,Medium
14398,books_general_interest,Books & Media,29.99,Medium
14399,furniture_decor,Home & Living,99.5,Medium
14400,bed_bath_table,Home & Living,72.5,Medium
14401,garden_tools,Home & Living,14.46,Low
14402,fashion_male_clothing,Fashion & Accessories,126.9,High
14403,auto,Auto & Industrial,229.99,High
14404,furniture_decor,Home & Living,71.01428571428572,Medium
14405,health_beauty,Health & Beauty,990.0,High
14406,health_beauty,Health & Beauty,300.9,High
14407,watches_gifts,Fashion & Accessories,107.9,High
14408,audio,Other,579.0,High
14409,bed_bath_table,Home & Living,34.35,Medium
14410,sports_leisure,Sports & Leisure,164.9,High
14411,musical_instruments,Other,119.9,High
14412,bed_bath_table,Home & Living,103.9,High
14413,kitchen_dining_laundry_garden_furniture,Other,159.0,High
14414,sports_leisure,Sports & Leisure,116.0,High
14415,cool_stuff,Other,33.9,Medium
14416,housewares,Home & Living,135.0,High
14417,cool_stuff,Other,899.0,High
14418,office_furniture,Other,89.96,Medium
14419,toys,Toys & Games,35.12,Medium
14420,furniture_decor,Home & Living,79.0,Medium
14421,sports_leisure,Sports & Leisure,145.0,High
14422,sports_leisure,Sports & Leisure,99.98,Medium
14423,books_general_interest,Books & Media,519.9,High
14424,telephony,Electronics,23.99,Medium
14425,sports_leisure,Sports & Leisure,239.0,High
14426,perfumery,Other,248.0,High
14427,computers_accessories,Electronics,167.0,High
14428,computers_accessories,Electronics,240.35,High
14429,housewares,Home & Living,187.57,High
14430,bed_bath_table,Home & Living,144.9,High
14431,computers_accessories,Electronics,46.86,Medium
14432,auto,Auto & Industrial,76.38,Medium
14433,furniture_decor,Home & Living,399.9,High
14434,electronics,Electronics,62.0,Medium
14435,books_imported,Other,749.0,High
14436,construction_tools_construction,Other,12.9,Low
14437,small_appliances_home_oven_and_coffee,Other,98.0,Medium
14438,musical_instruments,Other,575.9,High
14439,computers_accessories,Electronics,589.0,High
14440,fashion_bags_accessories,Fashion & Accessories,27.45,Medium
14441,computers_accessories,Electronics,159.9,High
14442,Kitchen Appliances,Food & Drink,34.9,Medium
14443,Uncategorized,Other,84.9,Medium
14444,electronics,Electronics,9.9,Low
14445,health_beauty,Health & Beauty,48.99,Medium
14446,pet_shop,Other,32.99,Medium
14447,computers_accessories,Electronics,220.91,High
14448,furniture_decor,Home & Living,118.75,High
14449,baby,Other,700.0,High
14450,kitchen_dining_laundry_garden_furniture,Other,149.0,High
14451,construction_tools_construction,Other,150.0,High
14452,housewares,Home & Living,61.9,Medium
14453,watches_gifts,Fashion & Accessories,146.01,High
14454,diapers_and_hygiene,Other,46.0,Medium
14455,health_beauty,Health & Beauty,380.0,High
14456,stationery,Other,2.29,Low
14457,bed_bath_table,Home & Living,229.9,High
14458,furniture_decor,Home & Living,8.25,Low
14459,sports_leisure,Sports & Leisure,245.0,High
14460,watches_gifts,Fashion & Accessories,66.89,Medium
14461,toys,Toys & Games,65.0,Medium
14462,sports_leisure,Sports & Leisure,395.0,High
14463,sports_leisure,Sports & Leisure,183.0,High
14464,construction_tools_construction,Other,692.0,High
14465,books_general_interest,Books & Media,10.9,Low
14466,baby,Other,19.9,Low
14467,telephony,Electronics,212.4,High
14468,stationery,Other,639.0,High
14469,bed_bath_table,Home & Living,44.99,Medium
14470,market_place,Other,21.99,Medium
14471,sports_leisure,Sports & Leisure,45.69,Medium
14472,costruction_tools_tools,Other,27.0,Medium
14473,housewares,Home & Living,39.38,Medium
14474,construction_tools_construction,Other,199.9,High
14475,toys,Toys & Games,78.9,Medium
14476,garden_tools,Home & Living,38.99,Medium
14477,housewares,Home & Living,64.99,Medium
14478,cool_stuff,Other,238.9,High
14479,perfumery,Other,99.0,Medium
14480,costruction_tools_garden,Other,14.4,Low
14481,health_beauty,Health & Beauty,96.49,Medium
14482,telephony,Electronics,104.0,High
14483,housewares,Home & Living,69.89,Medium
14484,garden_tools,Home & Living,90.0,Medium
14485,housewares,Home & Living,22.15,Medium
14486,cool_stuff,Other,128.9,High
14487,cool_stuff,Other,385.0,High
14488,housewares,Home & Living,12.7,Low
14489,bed_bath_table,Home & Living,54.95,Medium
14490,office_furniture,Other,380.0,High
14491,office_furniture,Other,196.9,High
14492,telephony,Electronics,26.49,Medium
14493,baby,Other,135.0,High
14494,bed_bath_table,Home & Living,432.3,High
14495,consoles_games,Electronics,129.9,High
14496,health_beauty,Health & Beauty,68.96666666666667,Medium
14497,furniture_decor,Home & Living,61.900000000000006,Medium
14498,construction_tools_construction,Other,55.0,Medium
14499,cool_stuff,Other,131.9,High
14500,consoles_games,Electronics,223.9,High
14501,home_appliances,Other,25.0,Medium
14502,Uncategorized,Other,90.0,Medium
14503,telephony,Electronics,109.89,High
14504,toys,Toys & Games,134.99,High
14505,bed_bath_table,Home & Living,92.93,Medium
14506,perfumery,Other,116.5,High
14507,auto,Auto & Industrial,238.9,High
14508,air_conditioning,Other,566.88,High
14509,small_appliances,Other,21.0,Medium
14510,fashion_bags_accessories,Fashion & Accessories,84.0,Medium
14511,sports_leisure,Sports & Leisure,36.0,Medium
14512,fashion_bags_accessories,Fashion & Accessories,26.45,Medium
14513,stationery,Other,35.0,Medium
14514,office_furniture,Other,129.99,High
14515,home_construction,Other,245.7,High
14516,bed_bath_table,Home & Living,28.9,Medium
14517,auto,Auto & Industrial,12.5,Low
14518,auto,Auto & Industrial,369.0,High
14519,furniture_decor,Home & Living,52.64,Medium
14520,health_beauty,Health & Beauty,127.77,High
14521,home_confort,Other,799.0,High
14522,health_beauty,Health & Beauty,130.45,High
14523,home_appliances,Other,39.9,Medium
14524,industry_commerce_and_business,Other,78.0,Medium
14525,health_beauty,Health & Beauty,24.899999999999995,Medium
14526,health_beauty,Health & Beauty,28.8,Medium
14527,health_beauty,Health & Beauty,141.4,High
14528,costruction_tools_garden,Other,105.6,High
14529,watches_gifts,Fashion & Accessories,249.99,High
14530,baby,Other,89.0,Medium
14531,health_beauty,Health & Beauty,142.9,High
14532,health_beauty,Health & Beauty,119.6,High
14533,stationery,Other,294.9,High
14534,electronics,Electronics,87.0,Medium
14535,baby,Other,80.38,Medium
14536,computers_accessories,Electronics,249.9,High
14537,fashion_bags_accessories,Fashion & Accessories,69.45,Medium
14538,Uncategorized,Other,57.78,Medium
14539,bed_bath_table,Home & Living,82.4,Medium
14540,baby,Other,669.0,High
14541,home_appliances,Other,629.9,High
14542,watches_gifts,Fashion & Accessories,69.9,Medium
14543,baby,Other,153.2,High
14544,garden_tools,Home & Living,74.14,Medium
14545,sports_leisure,Sports & Leisure,550.0,High
14546,baby,Other,54.78,Medium
14547,pet_shop,Other,159.9,High
14548,computers_accessories,Electronics,188.0,High
14549,Uncategorized,Other,170.0,High
14550,garden_tools,Home & Living,84.9,Medium
14551,auto,Auto & Industrial,65.9,Medium
14552,luggage_accessories,Other,60.0,Medium
14553,computers_accessories,Electronics,86.23333333333335,Medium
14554,electronics,Electronics,34.0,Medium
14555,Uncategorized,Other,45.99,Medium
14556,baby,Other,129.9,High
14557,computers_accessories,Electronics,50.2,Medium
14558,bed_bath_table,Home & Living,134.55,High
14559,computers_accessories,Electronics,189.59,High
14560,health_beauty,Health & Beauty,23.0,Medium
14561,musical_instruments,Other,39.9,Medium
14562,toys,Toys & Games,97.98,Medium
14563,watches_gifts,Fashion & Accessories,48.9,Medium
14564,signaling_and_security,Other,28.3,Medium
14565,costruction_tools_garden,Other,25.45,Medium
14566,home_appliances,Other,25.7,Medium
14567,bed_bath_table,Home & Living,273.54,High
14568,bed_bath_table,Home & Living,113.495,High
14569,costruction_tools_garden,Other,39.99,Medium
14570,electronics,Electronics,17.9,Low
14571,construction_tools_construction,Other,24.33,Medium
14572,office_furniture,Other,279.9,High
14573,furniture_decor,Home & Living,8.85,Low
14574,luggage_accessories,Other,139.9,High
14575,housewares,Home & Living,269.0,High
14576,computers_accessories,Electronics,37.9,Medium
14577,books_general_interest,Books & Media,32.9,Medium
14578,baby,Other,32.98,Medium
14579,construction_tools_lights,Other,29.9,Medium
14580,computers_accessories,Electronics,42.99,Medium
14581,housewares,Home & Living,58.99,Medium
14582,furniture_decor,Home & Living,57.0,Medium
14583,housewares,Home & Living,114.38,High
14584,bed_bath_table,Home & Living,88.9,Medium
14585,bed_bath_table,Home & Living,8.99,Low
14586,auto,Auto & Industrial,75.5,Medium
14587,sports_leisure,Sports & Leisure,438.99,High
14588,musical_instruments,Other,290.0,High
14589,telephony,Electronics,27.49,Medium
14590,toys,Toys & Games,20.0,Medium
14591,watches_gifts,Fashion & Accessories,699.9,High
14592,perfumery,Other,8.6,Low
14593,pet_shop,Other,65.0,Medium
14594,pet_shop,Other,78.9,Medium
14595,health_beauty,Health & Beauty,25.4,Medium
14596,telephony,Electronics,364.98,High
14597,garden_tools,Home & Living,154.0,High
14598,health_beauty,Health & Beauty,253.64999999999998,High
14599,health_beauty,Health & Beauty,23.89,Medium
14600,furniture_decor,Home & Living,82.60000000000001,Medium
14601,watches_gifts,Fashion & Accessories,858.9,High
14602,cool_stuff,Other,12.5,Low
14603,costruction_tools_tools,Other,129.49,High
14604,electronics,Electronics,65.5,Medium
14605,perfumery,Other,115.9,High
14606,furniture_decor,Home & Living,538.0,High
14607,furniture_decor,Home & Living,197.7,High
14608,stationery,Other,69.0,Medium
14609,watches_gifts,Fashion & Accessories,301.0,High
14610,baby,Other,69.94500000000001,Medium
14611,housewares,Home & Living,25.11,Medium
14612,pet_shop,Other,74.845,Medium
14613,electronics,Electronics,199.99,High
14614,sports_leisure,Sports & Leisure,47.9,Medium
14615,watches_gifts,Fashion & Accessories,123.43,High
14616,bed_bath_table,Home & Living,137.8,High
14617,small_appliances,Other,50.0,Medium
14618,sports_leisure,Sports & Leisure,98.4,Medium
14619,garden_tools,Home & Living,82.9,Medium
14620,small_appliances,Other,192.0,High
14621,sports_leisure,Sports & Leisure,146.165,High
14622,toys,Toys & Games,161.9,High
14623,cool_stuff,Other,250.0,High
14624,books_technical,Books & Media,127.0,High
14625,health_beauty,Health & Beauty,13.4,Low
14626,computers_accessories,Electronics,439.0,High
14627,housewares,Home & Living,69.95,Medium
14628,watches_gifts,Fashion & Accessories,8.99,Low
14629,sports_leisure,Sports & Leisure,32.9,Medium
14630,bed_bath_table,Home & Living,72.6,Medium
14631,furniture_decor,Home & Living,178.0,High
14632,electronics,Electronics,3.99,Low
14633,computers_accessories,Electronics,7.99,Low
14634,housewares,Home & Living,82.0,Medium
14635,fixed_telephony,Other,385.26,High
14636,fixed_telephony,Other,10.9,Low
14637,books_general_interest,Books & Media,41.9,Medium
14638,home_appliances,Other,217.35,High
14639,books_general_interest,Books & Media,35.9,Medium
14640,pet_shop,Other,249.9,High
14641,books_general_interest,Books & Media,63.9,Medium
14642,sports_leisure,Sports & Leisure,14.5,Low
14643,health_beauty,Health & Beauty,42.18,Medium
14644,perfumery,Other,71.495,Medium
14645,watches_gifts,Fashion & Accessories,289.0,High
14646,housewares,Home & Living,288.0,High
14647,computers_accessories,Electronics,101.08,High
14648,cool_stuff,Other,49.4,Medium
14649,construction_tools_construction,Other,21.47,Medium
14650,sports_leisure,Sports & Leisure,19.5,Low
14651,musical_instruments,Other,49.9,Medium
14652,garden_tools,Home & Living,239.99,High
14653,watches_gifts,Fashion & Accessories,332.64,High
14654,home_appliances_2,Other,473.0,High
14655,Uncategorized,Other,449.99,High
14656,garden_tools,Home & Living,100.46,High
14657,electronics,Electronics,399.0,High
14658,costruction_tools_garden,Other,104.99,High
14659,auto,Auto & Industrial,250.0,High
14660,costruction_tools_garden,Other,47.4,Medium
14661,auto,Auto & Industrial,175.9,High
14662,baby,Other,136.89,High
14663,computers_accessories,Electronics,168.1025,High
14664,cool_stuff,Other,102.0,High
14665,pet_shop,Other,79.9,Medium
14666,watches_gifts,Fashion & Accessories,118.91,High
14667,housewares,Home & Living,198.0,High
14668,sports_leisure,Sports & Leisure,335.99,High
14669,pet_shop,Other,389.9,High
14670,toys,Toys & Games,249.9,High
14671,stationery,Other,179.07999999999998,High
14672,stationery,Other,20.49,Medium
14673,bed_bath_table,Home & Living,49.89,Medium
14674,toys,Toys & Games,329.0,High
14675,health_beauty,Health & Beauty,46.5,Medium
14676,toys,Toys & Games,24.6,Medium
14677,watches_gifts,Fashion & Accessories,80.935,Medium
14678,perfumery,Other,188.99,High
14679,health_beauty,Health & Beauty,55.23,Medium
14680,watches_gifts,Fashion & Accessories,49.89,Medium
14681,food,Other,85.9,Medium
14682,fixed_telephony,Other,109.8,High
14683,Uncategorized,Other,21.5,Medium
14684,construction_tools_construction,Other,489.0,High
14685,kitchen_dining_laundry_garden_furniture,Other,43.9,Medium
14686,housewares,Home & Living,299.0,High
14687,telephony,Electronics,19.5,Low
14688,sports_leisure,Sports & Leisure,17.55,Low
14689,luggage_accessories,Other,43.0,Medium
14690,furniture_decor,Home & Living,155.0,High
14691,auto,Auto & Industrial,670.0,High
